	id	priceLabel	name	brandId	brandName	imageLink	desc	vendor	print	material
1523	448526092	59.5	Sean John Holiday Unsolid Solid Extra Long Tie	514	Sean John	http://bim.shopstyle.com/pim/d3/1f/d31f1cc7c58dc6a8a1b74658b850634c_best.jpg	Make this handsome silk tie from Sean John an integral part of your working wardrobe. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Sean John silk tie</li> <li>3 1/8'' wide</li> </ul>	Macy's	unknown	_silk
1524	458859736	49.5	Alfani RED Power Grid Skinny Tie	20	Alfani	http://bim.shopstyle.com/pim/9e/88/9e8813d94d29f8f3ff946777103e22e3_best.jpg	Make a commanding style statement with dapper silk ties from Alfani RED. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Alfani RED grid silk tie</li> <li>Skinny design</li> <li>2 1/2'' wide</li> <li>Includes tie bar</li> </ul>	Macy's	unknown	_silk
1525	460680211	59.5	Lauren Ralph Lauren Dot Satin Tie	338	Lauren Ralph Lauren	http://bim.shopstyle.com/pim/d5/37/d53796add0c52bbdb41032de0b99b2a6_best.jpg	Crafted from smooth silk satin, this bold tie features a playful polka-dot motif. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Lauren Ralph Lauren dot satin tie</li> <li>Handmade with a fully fitted interlining to ensure a beautiful drape and a smooth, even knot</li> <li>The tip is lined with pure silk twill, which is a hallmark of Ralph Lauren's superior necktie construction</li> <li>3 1/4'' wide</li> </ul>	Macy's	unknown	_silk
1526	457212844	59.5	Sean John Tonal Paisley Tie	514	Sean John	http://bim.shopstyle.com/pim/c4/3c/c43c0b55cb6f54984476cfcbd0a15b46_best.jpg	Brightly hued with a timeless pattern. Polish off sophisticated tailoring with this paisley silk tie from Sean John. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Sean John paisley silk tie</li> <li>Classic</li> <li>3 1/4'' wide</li> </ul>	Macy's	_paisley	_silk
1527	430436782	55.0	Perry Ellis Jewel Solid Slim Tie	454	Perry Ellis	http://bim.shopstyle.com/pim/7a/4b/7a4b68147e07acb1a043496365b76ee2_best.jpg	"The perfect blend of pure color and luxe silk. Make a confident statement with a solid jewel-toned tie from Perry Ellis. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Perry Ellis solid silk tie</li> <li>3'' wide</li> <li>slim, 3"" width</li> <li>Perry Ellis Portfolio</li> </ul>"	Macy's	_solid	_silk
1528	412454094	55.0	Perry Ellis Wooster Plaid Slim Tie	454	Perry Ellis	http://bim.shopstyle.com/pim/c8/38/c8381e54ccbff21337b768159052be88_best.jpg	"Add a dash of classic plaid to your everyday look with this signature silk tie from Perry Ellis. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Perry Ellis plaid silk tie</li> <li>3"" width</li> <li>slim, 3"" width</li> <li>Perry Ellis Portfolio</li> </ul>"	Macy's	_plaid	_silk
1529	448532096	59.5	Sean John Kurt Stripe Extra Long Tie	514	Sean John	http://bim.shopstyle.com/pim/9e/d7/9ed77b63262fc5bba35a8238d48a1569_best.jpg	Refine office-bound suiting with a classic striped silk tie from Sean John. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Sean John stripe silk tie</li> <li>3 1/8'' wide</li> </ul>	Macy's	_striped	_silk
1530	457512211	49.5	Alfani RED Reversible Neat To Solid Skinny Tie	20	Alfani	http://bim.shopstyle.com/pim/56/79/56791c8fe43884e9b3456dbfcd20b289_best.jpg	Solid or pattern? It's your choice with this handsome silk tie from Alfani RED. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Alfani RED neat silk tie</li> <li>Skinny design</li> <li>Reversible to solid</li> <li>2 1/2'' wide</li> <li>Includes tie bar</li> </ul>	Macy's	_solid	_silk
1531	294356250	55.0	Geoffrey Beene Dot Grid Tie	236	Geoffrey Beene	http://bim.shopstyle.com/pim/0d/dc/0ddc6fe62f41790566b6855c744d9b8c_best.jpg	"Pinpoint your dressed-up look with this grid tie from Geoffrey Beene. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Geoffrey Beene silk dot grid tie</li> <li>Classic: 3 1/4"" width</li> </ul>"	Macy's	unknown	_silk
1532	462940608	59.5	Sean John Floral Paisley Tie	514	Sean John	http://bim.shopstyle.com/pim/3d/fa/3dfa947afd8b56930b24270b1d0673fd_best.jpg	Attract the right kind of attention with a bold paisley tie from Sean John. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Sean John floral paisley silk tie</li> <li>3 1/4'' wide</li> </ul>	Macy's	_paisley	_silk
1533	270635751	49.5	Alfani RED Solid Sateen Skinny Tie	20	Alfani	http://bim.shopstyle.com/pim/3f/b5/3fb5a9631e1c6d90ab860bd8bf1ba567_best.jpg	"Take a shine to this sleek sateen skinny tie from Alfani RED. <ul> <li>Polyester</li> <li>Dry clean</li> <li>Imported</li> <li>Alfani RED 1-1/2"" skinny tie</li> <li>Sateen solid</li> <li>Comes with a tie bar</li> </ul>"	Macy's	_solid	unknown
1534	462383998	49.5	Alfani RED Reversible Dot and Chevron Solid Skinny Tie	20	Alfani	http://bim.shopstyle.com/pim/4e/68/4e686a318ffc6e3d97398537b1d68461_best.jpg	Double your style options with this sleek reversible tie from Alfani RED. <ul> <li>Polyester</li> <li>Dry clean</li> <li>Imported</li> <li>Alfani RED dot reversible tie</li> <li>Skinny design</li> <li>Reversible to chevron pattern</li> <li>Includes tie bar</li> <li>2 1/2'' wide</li> </ul>	Macy's	unknown	unknown
1535	464060954	95.0	John Varvatos Star USA Woven Silk Tie	1385	John Varvatos	http://bim.shopstyle.com/pim/f5/23/f5235a6ca5f770c4253e607e05d2cf4e_best.jpg	"A polka-dot grid updates a sharp, American-made tie crafted from pure Italian silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By John Varvatos Star USA; made in the USA.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1536	464487477	95.0	Ted Baker London Woven Silk Tie	2098	Ted Baker	http://bim.shopstyle.com/pim/18/dd/18dd6dd7072b9c834d567cd00109fc8f_best.jpg	"Handsome floral medallions stamp a rich tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ted Baker London; made in the USA.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1537	288265190	135.0	Thomas Pink Woven Silk Tie	15382	Thomas Pink	http://bim.shopstyle.com/pim/6c/73/6c73674e237ad360785afae9ccd089d5_best.jpg	"Embroidered dots pattern a handsome tie woven from pure silk. <ul> <li>Approx. width: 3 1/4""; length: 56 1/2"".</li> <li>Silk; dry clean.</li> <li>By Thomas Pink; imported.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1538	456923758	145.0	BOSS HUGO BOSS Knit Silk Tie	267	HUGO BOSS	http://bim.shopstyle.com/pim/cc/56/cc56b6b67d3e22b986605b7b9b07edc0_best.jpg	"A classic textured knit defines a sharp tie fashioned from pure silk. <ul> <li>2 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Hugo Boss; made in Italy.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1539	454821747	39.5	1901 'Avery' Woven Silk Tie	0		http://bim.shopstyle.com/pim/9f/eb/9feb9949985a2ccdd18b7620c3c7be6c_best.jpg	"Woven plaid creates a rich texture on an elegant tie cut from pure silk. <ul> <li>2 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By 1901; imported.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	_plaid	_silk
1540	461648236	95.0	BOSS HUGO BOSS Woven Silk Tie	267	HUGO BOSS	http://bim.shopstyle.com/pim/5f/02/5f02bffbcf7d0119542743a80ad43469_best.jpg	"A square grid pattern adds a bit of luster to a sleek Italian tie cut from pure silk. <ul> <li>3"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Hugo Boss; made in Italy.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1541	465024024	59.5	Ted Baker London Silk Bow Tie	2098	Ted Baker	http://bim.shopstyle.com/pim/db/e3/dbe3212862dfdcb48e858360784556e2_best.jpg	Bold stripes and polka dots define a vibrant bow tie cut from pure silk. <ul> <li>Untied; adjustable.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ted Baker London; made in the USA of imported fabric.</li> <li>Men's Furnishings.</li> </ul>	Nordstrom	_striped	_silk
1542	454821885	115.0	David Donahue Woven Silk Tie	1041	David Donahue	http://bim.shopstyle.com/pim/80/65/80654914d75834c5553a387fd30a7a62_best.jpg	"Blocky stripes pattern a bold tie cut from pure Italian silk. <ul> <li>3 1/4"" width; 59"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By David Donahue; made in the USA.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	_striped	_silk
1543	457596548	59.5	Ted Baker London Silk Bow Tie	2098	Ted Baker	http://bim.shopstyle.com/pim/a9/ab/a9ab813dc35252ee808bfb132a89997a_best.jpg	A tasteful texture marks a versatile bow tie cut from pure silk. <ul> <li>Untied; adjustable.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ted Baker London; made in the USA of imported fabric.</li> <li>Men's Furnishings.</li> </ul>	Nordstrom	unknown	_silk
1544	458238178	95.0	Ted Baker London Woven Silk Tie	2098	Ted Baker	http://bim.shopstyle.com/pim/54/14/541434031299ff3c2c7223396863f34b_best.jpg	"Embroidered medallions texture a lustrous silk tie. <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ted Baker London; made in the USA of imported fabric.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1545	463456976	15.0	The Tie Bar Silk Medallion Tie	30134	The Tie Bar	http://bim.shopstyle.com/pim/41/f0/41f02d650cd5e1e8ff995417021dbf72_best.jpg	"Whether it's an interview, a formal get together or just another day at the office, make a statement in a striking medallion tie woven in pure silk and featuring a stain-resistant finish to keep you looking sharp. <ul> <li>2 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By The Tie Bar; imported.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1546	465396093	230.0	Brioni Woven Silk Tie	859	Brioni	http://bim.shopstyle.com/pim/4a/fd/4afda97b4a5b95665557b341f2f009c1_best.jpg	"A sharp geometric grid stamps a handsome tie cut from pure silk. <ul> <li>3"" width; 59"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Brioni; made in Italy.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1547	443051176	49.5	Nordstrom Woven Silk Tie	427	Nordstrom	http://bim.shopstyle.com/pim/51/eb/51ebc2f4fdc8b15fe5361bba0398a04b_best.jpg	"A handsome Churchill-dot tie is cut from pure silk in the USA. <ul> <li>3 1/4” regular width; 58” length.</li> <li>3 3/4"" x-long width; 63"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1548	461717790	190.0	Salvatore Ferragamo Panda Woven Silk Tie	1948	Salvatore Ferragamo	http://bim.shopstyle.com/pim/df/84/df84c122ddbcc3a7bf892074af6126d0_best.jpg	"Playful pandas pattern a fun Italian tie cut from pure silk. <ul> <li>3"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Salvatore Ferragamo; made in Italy.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1549	459206332	105.0	Gitman Woven Cotton Tie	0		http://bim.shopstyle.com/pim/bc/0d/bc0d80671a7560ec187e9259dfd322be_best.jpg	"A tasteful two-tone dot grid defines a sharp tie cut from pure cotton. <ul> <li>2 1/2"" width; 57"" length.</li> <li>100% cotton.</li> <li>Dry clean.</li> <li>By Gitman; made in the USA.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_cotton
1550	461123138	205.0	Ermenegildo Zegna Woven Silk Tie	1139	Ermenegildo Zegna	http://bim.shopstyle.com/pim/49/8e/498e18107e378493c6461c80f3da65b8_best.jpg	"A sharp geometric grid defines a handsome tie cut from pure silk. <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ermenegildo Zegna; made in Italy.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1551	463457667	55.0	Vineyard Vines 'Lobster & Lemon' Silk Bow Tie	2211	Vineyard Vines	http://bim.shopstyle.com/pim/24/ff/24ff2b6ea0bde71c1425f07f91052626_best.jpg	"Patterned with lobsters and lemons, a sweet, succulent bow tie is made in the USA from pure silk. <ul> <li>2 1/2"" bow height.</li> <li>Untied; adjustable.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Vineyard Vines; made in the USA of imported materials.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1552	464433687	95.0	Ted Baker London Woven Silk Tie	2098	Ted Baker	http://bim.shopstyle.com/pim/c8/da/c8da058ddac844337dcc5a48a01fc257_best.jpg	"A vibrant geometric grid marks a bold tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ted Baker London; made in the USA.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1553	464438760	49.5	Calibrate Woven Silk Tie	0		http://bim.shopstyle.com/pim/64/39/6439cf21b4e6ad034844c2224abfb71b_best.jpg	"A single stripe adds retro style to a pure silk slim tie with a subtle sheen. <ul> <li>2 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Calibrate; imported.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	_striped	_silk
1554	465024106	59.5	Ted Baker London Silk Bow Tie	2098	Ted Baker	http://bim.shopstyle.com/pim/d9/02/d902195bf969bbdb1aa99cc22e8cebe7_best.jpg	Metallic threads add dimension to a sharp bow tie woven with pure silk. <ul> <li>Untied; adjustable.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ted Baker London; made in the USA of imported fabric.</li> <li>Men's Furnishings.</li> </ul>	Nordstrom	unknown	_silk
1555	465636151	230.0	Etro Bow Tie Pasta Cuff Links	1146	Etro	http://bim.shopstyle.com/pim/b6/1a/b61a15ca2f77006eea97762d4f83f9ce_best.jpg	"Brass cufflinks shaped like deliciously realistic bow-tie pasta add starchy style to your dressed-up look. <ul> <li>1""W x 1/2""L.</li> <li>Brass.</li> <li>By Etro; made in Italy.</li> <li>Men's Designer.</li> </ul>"	Nordstrom	unknown	unknown
1556	455422691	155.0	Canali Dot Woven Silk Tie	891	Canali	http://bim.shopstyle.com/pim/51/0a/510ab9db4deba1a18b589553b3aff723_best.jpg	"Made in Italy, a smart silk tie is detailed with a charming dot-textured design. <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Canali; made in Italy.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1557	459738749	155.0	Canali Woven Silk Tie	891	Canali	http://bim.shopstyle.com/pim/8f/b0/8fb02f9f5f988af6ac49a0e43297bf66_best.jpg	"Understated paisley marks a rich tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Canali; made in Italy.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	_paisley	_silk
1558	462040599	65.0	David Donahue Silk Bow Tie	1041	David Donahue	http://bim.shopstyle.com/pim/6d/c8/6dc80edbbf69cf16297d4d7c19d46f64_best.jpg	Hearty tartan plaid defines a sharp bow tie cut from pure silk. <ul> <li>Untied; adjustable.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By David Donahue; made in the USA.</li> <li>Men's Furnishings.</li> </ul>	Nordstrom	_plaid	_silk
1559	464438785	49.5	Nordstrom Woven Silk Tie	427	Nordstrom	http://bim.shopstyle.com/pim/77/fe/77fee2b8b55f9861012d4544bbbbb1f2_best.jpg	"Make yourself the focal point of the room in this sharp, American-made silk tie patterned in Buffalo-check tartan. <ul> <li>3 1/4"" width; 58"" regular length; 64"" x-long length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1560	464816178	95.0	Ted Baker London Woven Silk Tie	2098	Ted Baker	http://bim.shopstyle.com/pim/0e/6c/0e6cb53f54c84c739af2d36ffb78ce21_best.jpg	"Stylish floral medallions stamp a handsome tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ted Baker London; made in the USA.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1561	465024341	59.5	Ted Baker London Silk Bow Tie	2098	Ted Baker	http://bim.shopstyle.com/pim/1a/4b/1a4b9fc58eac896ad03395b11278cc84_best.jpg	White pin dots pattern a handsome bow tie cut from pure silk. <ul> <li>Untied; adjustable.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ted Baker London; made in the USA of imported fabric.</li> <li>Men's Furnishings.</li> </ul>	Nordstrom	unknown	_silk
1562	465024345	205.0	Ermenegildo Zegna Woven Silk Tie	1139	Ermenegildo Zegna	http://bim.shopstyle.com/pim/c8/55/c855f8fb1899c932e46c45bad3a572cd_best.jpg	"An intricate paisley design enriches a handsome Italian tie cut from pure silk. <ul> <li>3 1/2"" width; 58 1/2"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ermenegildo Zegna; made in Italy.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	_paisley	_silk
1563	455170028	150.0	Etro Paisley Silk Bow Tie	1146	Etro	http://bim.shopstyle.com/pim/7f/1e/7f1e966440fd5c17f92fa97edf0e4610_best.jpg	"Bright paisley designs pep up a preppy silk-woven adjustable bow tie crafted in Italy. <ul> <li>3"" width.</li> <li>Adjustable.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Etro; made in Italy.</li> <li>Men's Designer.</li> </ul>"	Nordstrom	_paisley	_silk
1564	460179765	125.0	Eton Woven Silk Tie	5382	Eton	http://bim.shopstyle.com/pim/72/fc/72fcfc18a75e8a24a012219c7d3586d2_best.jpg	Bold stripes angle across a handsome tie crafted in England from pure, lustrous silk. <ul> <li>Dry clean.</li> <li>By Eton; made in England.</li> <li>Men's Furnishings.</li> </ul>	Nordstrom	_striped	_silk
1565	462597925	39.0	Scotch & Soda Woven Tie	5533	Scotch & Soda	http://bim.shopstyle.com/pim/53/0c/530c92099d4bb6720bc17e02096cef8d_best.jpg	"Bits of color fleck a lustrous woven tie. <ul> <li>2 1/2"" width; 58"" length.</li> <li>60% viscose, 40% polyester.</li> <li>Dry clean.</li> <li>By Scotch & Soda; imported.</li> <li>The Rail.</li> </ul>"	Nordstrom	unknown	_polyester
1566	464816196	59.5	Ted Baker London Woven Silk Bow Tie	2098	Ted Baker	http://bim.shopstyle.com/pim/e0/ca/e0caa5108ea7248d4bdbaa5e731b7394_best.jpg	"Handsome gingham checks mark a multihued bow tie cut from pure silk. <ul> <li>2 1/2"" bow height.</li> <li>Untied; adjustable.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ted Baker London; made in the USA.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1567	465024367	20.0	Topman Speckled Tie	12953	Topman	http://bim.shopstyle.com/pim/bc/38/bc382c89e268f0d12c5227f95045d737_best.jpg	"Specks of bright, lustrous color accentuate a slim tie with dashing style. <ul> <li>2"" width; 57"" length.</li> <li>100% polyester.</li> <li>Dry clean.</li> <li>By Topman; imported.</li> <li>The Rail.</li> </ul>"	Nordstrom	unknown	_polyester
1568	456801187	95.0	John Varvatos Star USA Woven Silk Tie	1385	John Varvatos	http://bim.shopstyle.com/pim/64/81/6481a5d84953585ad4f61c0ce63a23df_best.jpg	"A tight medallion grid defines a slim tie cut from pure silk. <ul> <li>3"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By John Varvatos Star USA; made in the USA.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1569	459601067	115.0	David Donahue Woven Silk Tie	1041	David Donahue	http://bim.shopstyle.com/pim/e8/8c/e88c0142233efab63906041fb9a7c73b_best.jpg	"A rich texture defines a versatile tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By David Donahue; made in the USA of imported fabric.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1570	462836637	155.0	Etro Woven Silk Tie	1146	Etro	http://bim.shopstyle.com/pim/fc/5d/fc5d3ab77dc9db589dce4684d4b3dbd0_best.jpg	"Stripes and small-scale paisley pattern a pure silk tie woven in Italy. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Etro; made in Italy.</li> <li>Men's Designer.</li> </ul>"	Nordstrom	_paisley	_silk
1571	463458307	115.0	David Donahue Woven Silk & Cotton Tie	1041	David Donahue	http://bim.shopstyle.com/pim/55/17/551727e99411c7f00ecde84bb591309c_best.jpg	"Layered stripes mark a well-textured tie cut from a blend of silk and cotton. <ul> <li>3 1/4"" width; 58"" length.</li> <li>60% silk, 40% cotton.</li> <li>Dry clean.</li> <li>By David Donahue; made in the USA.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	_striped	_cotton
1572	465636192	199.0	Gitman Cummerbund & Bow Tie	0		http://bim.shopstyle.com/pim/f2/24/f224e3e5d84ca707aef2c49bb3017447_best.jpg	"A textured finish subtly refines a pleated cummerbund and matching bow tie cut from pure silk. <ul> <li>Self tie.</li> <li>2 1/4"" bow tie width; 5"" cummerbund width.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Gitman; made in the USA.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1573	457162682	155.0	Yves Saint Laurent Beauty Yves Saint Laurent Woven Silk Tie	2263	Yves Saint Laurent	http://bim.shopstyle.com/pim/ea/c0/eac0414783f3b02a357030bb0d9e30b2_best.jpg	"Contrast detail at the tip and a dot-grid pattern updates a smart French tie cut from pure silk. <ul> <li>2 3/4"" width; 60"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Yves Saint Laurent; made in France.</li> <li>Men's Designer.</li> </ul>"	Nordstrom	unknown	_silk
1574	457162693	155.0	Yves Saint Laurent Beauty Yves Saint Laurent Woven Silk Tie	2263	Yves Saint Laurent	http://bim.shopstyle.com/pim/5f/3d/5f3d902884e6ee36e44cecbb81f52638_best.jpg	"An embroidered logo brands a rich silk tie crafted in France. <ul> <li>2 3/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Yves Saint Laurent; made in France.</li> <li>Men's Designer.</li> </ul>"	Nordstrom	unknown	_silk
1575	459272495	79.5	J.Z. Richards Woven Silk Tie	0		http://bim.shopstyle.com/pim/79/2d/792dc0a4e298f703470e3799f31ef86c_best.jpg	"Classic stripes are cast in handsome hues on a rich silk tie made in America. Each tie is handcrafted in Boulder, Colorado, and the ties' interlinings are individually cut on a perfect 45-degree bias, so your tie will always hang symmetrically. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By J.Z. Richards; made in the USA.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	_striped	_silk
1576	460359107	125.0	Eton Woven Silk Tie	5382	Eton	http://bim.shopstyle.com/pim/f3/3f/f33f632dfd31d0308ecff351684162aa_best.jpg	Geometric embroidery lends refined texture to an elegant, Italian-crafted silk tie. <ul> <li>100% silk.</li> <li>Dry clean.</li> <li>By Eton; made in Italy.</li> <li>Men's Furnishings.</li> </ul>	Nordstrom	unknown	_silk
1577	461123381	205.0	Ermenegildo Zegna Woven Silk Tie	1139	Ermenegildo Zegna	http://bim.shopstyle.com/pim/f4/c7/f4c7987ba4a2413717da7aef9e12da9a_best.jpg	Intricate medallions and tonal paisley stamp a rich tie cut from pure silk. <ul> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ermenegildo Zegna; made in Italy.</li> <li>Men's Furnishings.</li> </ul>	Nordstrom	_paisley	_silk
1578	461648823	95.0	BOSS HUGO BOSS Woven Silk Blend Tie	267	HUGO BOSS	http://bim.shopstyle.com/pim/e4/22/e42256ba0492f3a915aa69a88e08cbc0_best.jpg	"A sharp dot grid defines a versatile Italian tie crafted from a fine silk blend. <ul> <li>3"" width; 58"" length.</li> <li>79% silk, 21% viscose.</li> <li>Dry clean.</li> <li>By Hugo Boss; made in Italy.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1579	463458785	85.0	Vineyard Vines 'Fish Scales' Woven Silk Tie	2211	Vineyard Vines	http://bim.shopstyle.com/pim/d5/df/d5df0fd20b2970838aeb8d6ecad6fb0d_best.jpg	"If you're a fisherman at heart, you'll love the clever pattern on this fun novelty tie cut from pure silk. <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Vineyard Vines; made in the USA of imported materials.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1580	450893465	49.5	Calibrate Woven Silk Tie	0		http://bim.shopstyle.com/pim/dc/1b/dc1bd3fa5a12befaaa14118f7d278f4e_best.jpg	"A distinctive texture marks a lustrous tie cut from pure silk. <ul> <li>3"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Calibrate; imported.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1581	461123420	79.5	J.Z. Richards Woven Silk Tie	0		http://bim.shopstyle.com/pim/6f/b5/6fb5883b605e566b9a9698e4151e062b_best.jpg	"Richly colored paisley defines a bold tie cut from pure silk. Each tie is handcrafted in Boulder, Colorado, and the ties' interlinings are individually cut on a perfect 45-degree bias, so your tie will always hang symmetrically. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By J.Z. Richards; made in the USA.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	_paisley	_silk
1582	461717990	190.0	Salvatore Ferragamo Gancini Woven Silk Tie	1948	Salvatore Ferragamo	http://bim.shopstyle.com/pim/65/39/653944d07996f2a005849b5fded3d736_best.jpg	"Signature Gancinis interlock on a dashing silk tie crafted in Italy. <ul> <li>3"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Salvatore Ferragamo; made in Italy.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1583	464065452	98.0	Bonobos Woven Silk Tie	15791	Bonobos	http://bim.shopstyle.com/pim/af/92/af92a855b92e01de200da62776c608a4_best.jpg	"A tight geometric motif marks a handsome tie cut from pure silk. <ul> <li>3"" width; 56"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Bonobos; made in the USA.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	unknown	_silk
1584	464450431	95.0	Ted Baker London Woven Silk Tie	2098	Ted Baker	http://bim.shopstyle.com/pim/62/0a/620a3f89a99d1ec1356863050497cb54_best.jpg	"Handsome paisley defines a rich tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ted Baker London; made in the USA.</li> <li>Men's Furnishings.</li> </ul>"	Nordstrom	_paisley	_silk
